id,Timestamp,SyncStatus,Latitude,Longitude,Radius,F,dF_AOCS,dF_other,F_error,B_VFM,B_NEC,dB_AOCS,dB_other,B_error,q_NEC_CRF,Att_error,Flags_F,Flags_B,Flags_q,Flags_Platform,ASM_Freq_Dev,dst,kp,qdlat,mlt
SW_OPER_MAGA_LR_1B,2014-09-30 02:25:20,0,19.5577657,125.7923361,6840376.02,33147.6523,-0.2229,0.3563,0.0532,{21095.3507;-2211.4223;-25471.349},{29754.7217;-1307.037;14547.9213},{-0.8586;0.4856;0.7586},{-0.0412;-0.003;-0.1852},{0.772;0.7701;0.7704},{0.004317623;-0.002373012;0.038825876;-0.999233846},1.121,17,8,4,1,0.0,-18.6885937971,27.0,12.7239131927,2.283411026
SW_OPER_MAGA_LR_1B,2014-09-30 02:25:40,0,20.8354382,125.7756938,6840128.85,33569.5472,-0.2695,0.405,0.0545,{22465.8699;-2229.7198;-24842.4068},{29462.9428;-1431.5412;16022.4164},{-0.7301;0.3665;0.7038},{-0.0463;-0.0025;-0.1849},{0.7714;0.7698;0.7703},{0.004024707;-0.002345357;0.038596854;-0.999244006},1.2984,17,8,4,1,0.0,-18.7108142417,27.0,14.0588722229,2.28546047211
SW_OPER_MAGA_LR_1B,2014-09-30 02:26:00,0,22.1131496,125.7602026,6839880.68,34020.9805,-0.2597,0.397,0.0529,{23811.1682;-2253.1339;-24192.6765},{29145.5284;-1556.1334;17477.144},{-0.626;0.2648;0.6461},{-0.0513;-0.002;-0.1844},{0.7709;0.7696;0.7701},{0.003664408;-0.002313326;0.038385907;-0.999253593},1.8295,17,8,4,1,0.0,-18.7330346863,27.0,15.392706871,2.28782463074
SW_OPER_MAGA_LR_1B,2014-09-30 02:26:20,0,23.3908966,125.7459621,6839631.71,34498.7382,-0.2472,0.3921,0.0456,{25130.9658;-2277.4377;-23522.4628},{28802.2177;-1676.1695;18912.4598},{-0.7285;0.2851;0.9028},{-0.0564;-0.0014;-0.1838},{0.7715;0.7697;0.7711},{0.003239643;-0.002284196;0.0381926;-0.999262534},1.3048,17,8,4,1,0.0,-18.755255131,27.0,16.7255706787,2.2904920578
SW_OPER_MAGA_LR_1B,2014-09-30 02:26:40,0,24.6686758,125.7330777,6839382.13,34999.4002,-0.2331,0.3839,0.0409,{26423.1182;-2309.3809;-22832.696},{28434.1846;-1798.56;20325.0768},{-0.63;0.1398;0.6832},{-0.0614;-0.0009;-0.183},{0.7709;0.7695;0.7701},{0.002760345;-0.002247408;0.038009155;-0.999271051},1.1528,17,8,4,1,0.0,-18.7774755756,27.0,18.0576095581,2.29343223572
SW_OPER_MAGA_LR_1B,2014-09-30 02:27:00,0,25.9464836,125.7216622,6839132.17,35519.9129,-0.2485,0.4002,0.0421,{27687.5743;-2345.104;-22123.2737},{28040.4804;-1919.6352;21716.0535},{-0.5262;-0.0059;0.5441},{-0.0663;-0.0002;-0.1821},{0.7707;0.7694;0.7699},{0.002248583;-0.002219757;0.0378428;-0.999278709},1.1724,17,8,4,1,0.0,-18.7996960202,27.0,19.3889579773,2.29662895203
SW_OPER_MAGA_LR_1B,2014-09-30 02:27:20,0,27.2243164,125.7118358,6838882.01,36056.834,-0.2543,0.4086,0.0257,{28920.3532;-2375.1839;-21399.3659},{27625.1298;-2029.954;23080.1361},{-0.4416;-0.0829;0.5409},{-0.0712;0.0004;-0.181},{0.7703;0.7694;0.7698},{0.001714997;-0.002189794;0.037690517;-0.999285589},1.2903,17,8,4,1,0.0,-18.8219164649,27.0,20.7197437286,2.30005073547
SW_OPER_MAGA_LR_1B,2014-09-30 02:27:40,0,28.50217,125.7037275,6838631.87,36607.3295,-0.2585,0.4138,0.0268,{30121.6821;-2404.4968;-20660.5121},{27187.7972;-2135.2966;24417.5815},{-0.4448;-0.0996;0.6287},{-0.0761;0.001;-0.1798},{0.7703;0.7694;0.77},{0.001183692;-0.00216375;0.037556502;-0.999291462},1.3056,17,8,4,1,0.0,-18.8441369095,27.0,22.0500793457,2.30367088318
SW_OPER_MAGA_LR_1B,2014-09-30 02:28:00,0,29.7800403,125.6974756,6838381.96,37168.2089,-0.2571,0.412,0.0303,{31290.8715;-2432.7672;-19907.0129},{26728.7068;-2235.6174;25727.5028},{-0.5338;-0.1255;0.7957},{-0.0809;0.0017;-0.1785},{0.7706;0.7694;0.7706},{0.000653307;-0.002138805;0.037436758;-0.999296496},1.533,17,8,4,1,0.0,-18.8663573541,27.0,23.380065918,2.30745792389
SW_OPER_MAGA_LR_1B,2014-09-30 02:28:20,0,31.0579227,125.6932293,6838132.5,37736.3908,-0.2673,0.4257,0.028,{32426.2413;-2457.8826;-19140.934},{26249.4206;-2328.4458;27007.8493},{-0.5607;-0.1597;0.8424},{-0.0856;0.0023;-0.177},{0.7708;0.7695;0.7708},{0.000123401;-0.00211425;0.037336306;-0.999300513},1.2923,17,8,4,1,0.0,-18.8885777988,27.0,24.7097854614,2.31138134003
SW_OPER_MAGA_LR_1B,2014-09-30 02:28:40,0,32.3358124,125.6911496,6837883.71,38308.2695,-0.28,0.4416,0.026,{33526.2191;-2485.5308;-18362.3788},{25750.0441;-2420.808;28256.6293},{-0.5855;-0.1636;0.9211},{-0.0903;0.003;-0.1753},{0.7709;0.7695;0.7712},{-0.000383201;-0.002090196;0.037255423;-0.999303516},1.1775,17,8,4,1,0.0,-18.9107982434,27.0,26.0393104553,2.31540107727
SW_OPER_MAGA_LR_1B,2014-09-30 02:29:00,0,33.6137045,125.6914109,6837635.8,38880.8931,-0.2891,0.4517,0.0337,{34591.7894;-2507.6459;-17569.0659},{25228.2515;-2505.039;29475.6233},{-0.6336;-0.1067;1.169},{-0.0948;0.0037;-0.1736},{0.7711;0.7694;0.7727},{-0.000867459;-0.002065124;0.037195293;-0.999305505},1.3285,17,8,4,1,0.0,-18.933018688,27.0,27.3686904907,2.31948947906
SW_OPER_MAGA_LR_1B,2014-09-30 02:29:20,0,34.8915932,125.6942025,6837388.99,39451.7704,-0.2618,0.4195,0.0327,{35619.9221;-2524.1741;-16766.4377},{24688.6907;-2580.7558;30660.5934},{-0.6705;-0.152;1.1688},{-0.0993;0.0043;-0.1717},{0.7713;0.7695;0.7725},{-0.001328826;-0.002038748;0.037160375;-0.999306352},1.1962,17,8,4,1,0.0,-18.9552391326,27.0,28.6979560852,2.32360363007
SW_OPER_MAGA_LR_1B,2014-09-30 02:29:40,0,36.1694729,125.6997303,6837143.51,40018.6717,-0.2917,0.4544,0.0268,{36610.0845;-2534.1973;-15955.885},{24132.7012;-2647.8384;31810.5704},{-0.6295;-0.2098;1.0979},{-0.1038;0.005;-0.1697},{0.7711;0.7695;0.7722},{-0.001758728;-0.002009226;0.037150108;-0.999306129},1.2265,17,8,4,1,0.0,-18.9774595773,27.0,30.0271186829,2.3277130127
SW_OPER_MAGA_LR_1B,2014-09-30 02:30:00,0,37.4473372,125.7082193,6836899.59,40579.7744,-0.306,0.4723,0.0229,{37562.9693;-2543.3487;-15135.5904},{23559.1746;-2713.2511;32926.2045},{-0.5185;-0.3147;0.8611},{-0.1081;0.0057;-0.1675},{0.7706;0.7697;0.7709},{-0.002145641;-0.001974662;0.037163054;-0.999304961},1.3402,17,8,4,1,0.0,-18.9996800219,27.0,31.356180191,2.33177280426
SW_OPER_MAGA_LR_1B,2014-09-30 02:30:20,0,38.7251793,125.7199155,6836657.44,41132.8214,-0.3232,0.4885,0.0291,{38477.1577;-2543.6612;-14309.0805},{22970.455;-2769.3673;34005.8886},{-0.4526;-0.2458;0.8697},{-0.1123;0.0063;-0.1653},{0.7705;0.7696;0.7711},{-0.00248084;-0.001941561;0.03720934;-0.999302527},1.5012,17,8,4,1,0.0,-19.0109528617,27.0,32.6851005554,2.33574962616
SW_OPER_MAGA_LR_1B,2014-09-30 02:30:40,0,40.0029918,125.7350892,6836417.29,41675.1117,-0.33,0.5025,0.03,{39351.1502;-2535.2881;-13478.5565},{22369.3335;-2816.4808;35047.0048},{-0.4642;-0.1899;0.933},{-0.1165;0.007;-0.1629},{0.7705;0.7695;0.7712},{-0.002768812;-0.001895446;0.037285713;-0.999299013},1.3133,17,8,4,1,0.0,-19.0220657509,27.0,34.013835907,2.33960819244
SW_OPER_MAGA_LR_1B,2014-09-30 02:31:00,0,41.2807667,125.7540377,6836179.37,42204.5532,-0.3345,0.5082,0.0183,{40184.4353;-2519.1679;-12644.2445},{21755.2321;-2855.7972;36049.4974},{-0.335;-0.2447;0.66},{-0.1205;0.0076;-0.1605},{0.7701;0.7696;0.7702},{-0.003011278;-0.001847814;0.037394004;-0.999294354},1.3495,17,8,4,1,0.0,-19.0331786401,27.0,35.3423233032,2.34330463409
SW_OPER_MAGA_LR_1B,2014-09-30 02:31:20,0,42.5584953,125.7770891,6835943.91,42719.193,-0.3401,0.5142,0.0131,{40976.5582;-2494.4424;-11807.2062},{21128.908;-2887.3909;37012.7397},{-0.2734;-0.224;0.5665},{-0.1244;0.0082;-0.158},{0.7699;0.7695;0.77},{-0.003201147;-0.001800713;0.0375336;-0.999288616},1.142,17,8,4,1,0.0,-19.0442915293,27.0,36.6704673767,2.34680747986
SW_OPER_MAGA_LR_1B,2014-09-30 02:31:40,0,43.8361679,125.8046069,6835711.12,43217.1685,-0.3708,0.5544,0.0113,{41727.1311;-2461.0597;-10967.6299},{20490.3289;-2909.9245;37936.499},{-0.2736;-0.1984;0.5289},{-0.1282;0.0087;-0.1553},{0.7699;0.7695;0.7698},{-0.003354878;-0.001756102;0.037716619;-0.999281301},1.4963,17,8,4,1,0.0,-19.0554044185,27.0,37.9981575012,2.35007858276
SW_OPER_MAGA_LR_1B,2014-09-30 02:32:00,0,45.1137742,125.836995,6835481.24,43697.0954,-0.3857,0.571,0.0087,{42435.6294;-2423.0771;-10126.5148},{19840.6102;-2926.8122;38819.8944},{-0.2677;-0.1478;0.6154},{-0.1319;0.0093;-0.1526},{0.7699;0.7694;0.77},{-0.003483183;-0.001713157;0.037946555;-0.999272231},1.3623,17,8,4,1,0.0,-19.0665173077,27.0,39.3252677917,2.35308647156
SW_OPER_MAGA_LR_1B,2014-09-30 02:32:20,0,46.3913025,125.8747031,6835254.48,44157.3279,-0.4102,0.6102,0.0174,{43101.7694;-2373.9916;-9286.169},{19181.1357;-2931.8293;39662.5732},{-0.2789;-0.135;0.6501},{-0.1355;0.0098;-0.1498},{0.77;0.7695;0.7703},{-0.003585359;-0.001677062;0.038223813;-0.999261364},1.4284,17,8,4,1,0.0,-19.0776301969,27.0,40.6516532898,2.35579299927
SW_OPER_MAGA_LR_1B,2014-09-30 02:32:40,0,47.66874,125.9182343,6835031.08,44596.4863,-0.4201,0.6202,0.0094,{43724.5048;-2320.289;-8449.1333},{18514.9561;-2930.904;40462.4532},{-0.2875;-0.1761;0.6373},{-0.1389;0.0103;-0.1469},{0.77;0.7695;0.7702},{-0.0036681;-0.001641619;0.038552385;-0.999248499},1.1718,17,8,4,1,0.0,-19.0887430861,27.0,41.9771385193,2.35817146301
SW_OPER_MAGA_LR_1B,2014-09-30 02:33:00,0,48.9460726,125.9681533,6834811.25,45013.4247,-0.4195,0.6206,0.0101,{44304.1747;-2258.8507;-7615.5641},{17842.5999;-2920.9312;41219.7635},{-0.2452;-0.156;0.5763},{-0.1423;0.0108;-0.1439},{0.7699;0.7695;0.7701},{-0.003733107;-0.00160108;0.038937011;-0.999233411},1.6219,17,8,4,1,0.0,-19.0998559753,27.0,43.3015441895,2.36018848419
SW_OPER_MAGA_LR_1B,2014-09-30 02:33:20,0,50.2232842,126.0250959,6834595.21,45406.8496,-0.4386,0.6552,0.008,{44840.5098;-2187.9909;-6787.7537},{17165.459;-2900.2438;41934.0891},{-0.283;-0.0695;0.724},{-0.1455;0.0113;-0.1409},{0.77;0.7694;0.7706},{-0.003781031;-0.001563662;0.039381581;-0.999215867},1.2264,17,8,4,1,0.0,-19.1109688645,27.0,44.624671936,2.36181926727
SW_OPER_MAGA_LR_1B,2014-09-30 02:33:40,0,51.5003572,126.0897812,6834383.18,45776.3072,-0.4479,0.6581,0.0079,{45333.6321;-2110.4291;-5968.3563},{16486.1401;-2870.2415;42604.9561},{-0.2555;-0.1388;0.6621},{-0.1485;0.0117;-0.1379},{0.7699;0.7694;0.7703},{-0.003823977;-0.001531153;0.039899787;-0.999195196},1.6512,17,8,4,1,0.0,-19.1220817537,27.0,45.946308136,2.36303710938
SW_OPER_MAGA_LR_1B,2014-09-30 02:34:00,0,52.7772714,126.1630256,6834175.37,46122.0855,-0.4544,0.6648,0.0087,{45785.3323;-2025.7985;-5156.0537},{15803.3981;-2831.3148;43234.4963},{-0.2816;-0.1016;0.7351},{-0.1514;0.0121;-0.1348},{0.77;0.7694;0.7706},{-0.003856779;-0.001507621;0.040497349;-0.999171065},1.5484,17,8,4,1,0.0,-19.1331946429,27.0,47.2662239075,2.36381626129
SW_OPER_MAGA_LR_1B,2014-09-30 02:34:20,0,54.0540041,126.2457604,6833971.98,46443.9665,-0.4586,0.6706,0.0092,{46196.351;-1933.253;-4352.0408},{15119.692;-2782.7743;43822.7298},{-0.2971;-0.0725;0.8249},{-0.1542;0.0125;-0.1316},{0.7701;0.7694;0.771},{-0.003880179;-0.001478731;0.041175942;-0.999143283},1.3292,17,8,4,1,0.0,-19.1443075321,27.0,48.584186554,2.36414146423
SW_OPER_MAGA_LR_1B,2014-09-30 02:34:40,0,55.3305294,126.3390524,6833773.24,46741.0181,-0.32,0.4583,0.0106,{46566.6521;-1833.6438;-3555.3731},{14433.429;-2725.2652;44370.092},{-0.2773;-0.1245;0.7481},{-0.1569;0.0129;-0.1284},{0.77;0.7694;0.7706},{-0.003895804;-0.001453303;0.041954066;-0.999110888},1.8738,17,8,4,1,0.0,-19.1554204213,27.0,49.899936676,2.36398887634
SW_OPER_MAGA_LR_1B,2014-09-30 02:35:00,0,56.6068177,126.4441301,6833579.34,47011.6975,-0.3864,0.5416,0.0088,{46895.3338;-1726.832;-2770.1274},{13748.591;-2660.3635;44874.5651},{-0.2219;-0.1349;0.6225},{-0.1594;0.0132;-0.1252},{0.7699;0.7694;0.7702},{-0.003885054;-0.001428619;0.042834342;-0.999073613},1.3817,17,8,4,1,0.0,-19.1665333105,27.0,51.2132453918,2.3633480072
SW_OPER_MAGA_LR_1B,2014-09-30 02:35:20,0,57.8828347,126.5624154,6833390.47,47254.3679,-0.4258,0.6116,0.0084,{47181.7569;-1613.0222;-1996.0036},{13065.1601;-2587.3874;45335.5388},{-0.2161;-0.0776;0.6267},{-0.1618;0.0135;-0.122},{0.7699;0.7694;0.7702},{-0.003858348;-0.001399811;0.043832905;-0.999030445},1.2289,17,8,4,1,0.0,-19.1776461997,27.0,52.5238494873,2.36220264435
SW_OPER_MAGA_LR_1B,2014-09-30 02:35:40,0,59.1585409,126.6955636,6833206.85,47468.5197,-0.47,0.6794,0.0098,{47426.0644;-1492.7797;-1235.9048},{12385.293;-2505.1784;45752.7708},{-0.2322;-0.0711;0.6911},{-0.164;0.0137;-0.1187},{0.7699;0.7694;0.7704},{-0.003834789;-0.001373777;0.04496176;-0.998980404},1.4976,17,8,4,1,0.0,-19.1887590889,27.0,53.831489563,2.36054420471
SW_OPER_MAGA_LR_1B,2014-09-30 02:36:00,0,60.4338902,126.8455133,6833028.65,47654.7137,-0.4892,0.7222,0.01,{47629.7055;-1364.8587;-491.4479},{11710.6084;-2414.884;46127.25},{-0.1257;-0.1364;0.3635},{-0.1661;0.014;-0.1155},{0.7697;0.7696;0.7697},{-0.003787481;-0.001353714;0.046242248;-0.998922158},1.209,17,8,4,1,0.0,-19.1998719781,27.0,55.1359176636,2.35836601257
SW_OPER_MAGA_LR_1B,2014-09-30 02:36:20,0,61.7088282,127.01455,6832856.07,47813.2735,-0.5025,0.7453,0.012,{47793.9324;-1232.0706;237.6243},{11041.2082;-2319.5691;46460.1524},{-0.1691;-0.0348;0.5266},{-0.1681;0.0142;-0.1122},{0.7698;0.7694;0.7699},{-0.003716011;-0.001340743;0.047694565;-0.998854155},1.2501,17,8,4,1,0.0,-19.2109848673,27.0,56.4368782043,2.35566139221
SW_OPER_MAGA_LR_1B,2014-09-30 02:36:40,0,62.9832908,127.205387,6832689.3,47944.1277,-0.5209,0.7807,0.01,{47919.3244;-1094.7884;949.6174},{10378.5794;-2217.2984;46751.7985},{-0.1593;-0.0704;0.5003},{-0.1699;0.0144;-0.1089},{0.7697;0.7694;0.7699},{-0.003645561;-0.001336669;0.049343062;-0.998774342},1.1059,17,8,4,1,0.0,-19.2220977564,27.0,57.7341537476,2.35243034363
SW_OPER_MAGA_LR_1B,2014-09-30 02:37:00,0,64.2572015,127.4212707,6832528.5,48048.2984,-0.5482,0.8166,0.0103,{48007.9512;-951.4303;1641.0413},{9727.2542;-2106.5561;47003.2399},{-0.1386;-0.0912;0.4434},{-0.1715;0.0145;-0.1057},{0.7697;0.7694;0.7698},{-0.003575101;-0.001332077;0.051209095;-0.998680666},1.3789,17,8,4,1,0.0,-19.2332106456,27.0,59.0274963379,2.3486700058
SW_OPER_MAGA_LR_1B,2014-09-30 02:37:20,0,65.5304677,127.6661177,6832373.84,48127.4819,-0.5506,0.8294,0.0091,{48062.4539;-803.1915;2308.9276},{9089.4434;-1988.28;47216.5702},{-0.2109;-0.023;0.7017},{-0.173;0.0146;-0.1025},{0.7699;0.7694;0.7706},{-0.00350568;-0.001341055;0.053331406;-0.998569814},1.2507,17,8,4,1,0.0,-19.2443235348,27.0,60.3166999817,2.34438705444
SW_OPER_MAGA_LR_1B,2014-09-30 02:37:40,0,66.8029775,127.9446973,6832225.49,48182.948,-0.5762,0.8739,0.0088,{48084.8377;-647.6767;2957.8422},{8461.5666;-1859.3451;47394.7746},{-0.2129;-0.0543;0.7083},{-0.1744;0.0147;-0.0994},{0.7698;0.7695;0.7706},{-0.003450736;-0.001355583;0.055751825;-0.998437774},1.2619,17,8,4,1,0.0,-19.255436424,27.0,61.6015853882,2.33958148956
SW_OPER_MAGA_LR_1B,2014-09-30 02:38:00,0,68.0745928,128.2628752,6832083.59,48216.0285,-0.5945,0.9109,0.0088,{48077.5795;-499.6681;3578.8895},{7854.7612;-1734.5151;47537.4163},{-0.2563;-0.039;0.8887},{-0.1757;0.0148;-0.0963},{0.77;0.7694;0.7715},{-0.003401502;-0.001369178;0.0585209;-0.99827945},1.2929,17,8,4,1,0.0,-19.2665493132,27.0,62.8819656372,2.33426189423
SW_OPER_MAGA_LR_1B,2014-09-30 02:38:20,0,69.3451421,128.627947,6831948.28,48227.766,-0.5951,0.9144,0.01,{48041.4464;-345.882;4188.6234},{7251.669;-1602.1255;47649.6722},{-0.2295;-0.1205;0.7746},{-0.1768;0.0148;-0.0932},{0.77;0.7694;0.771},{-0.003361717;-0.001383974;0.061698981;-0.998088182},1.8093,17,8,4,1,0.0,-19.2776622024,27.0,64.1576919556,2.32843208313
SW_OPER_MAGA_LR_1B,2014-09-30 02:38:40,0,70.6144094,129.049099,6831819.72,48218.6073,-0.5985,0.9229,0.0094,{47978.4361;-186.7895;4774.5098},{6665.1531;-1460.7987;47730.5244},{-0.2089;-0.1566;0.7319},{-0.1778;0.0148;-0.0902},{0.7699;0.7695;0.7707},{-0.003337151;-0.001395929;0.065377272;-0.997854061},1.3725,17,8,4,1,0.0,-19.2887750916,27.0,65.4286651611,2.32210063934
SW_OPER_MAGA_LR_1B,2014-09-30 02:39:00,0,71.8821189,129.5380596,6831698.02,48189.1367,-0.6074,0.934,0.0088,{47889.8148;-27.4584;5337.5556},{6093.6781;-1321.9206;47781.2121},{-0.2073;-0.0603;0.7645},{-0.1787;0.0148;-0.0873},{0.7699;0.7694;0.7708},{-0.003267665;-0.001421642;0.069639146;-0.997565883},1.195,17,8,4,1,0.0,-19.2998879808,27.0,66.694770813,2.31527233124
SW_OPER_MAGA_LR_1B,2014-09-30 02:39:20,0,73.1479124,130.1100353,6831583.32,48140.7136,-0.5937,0.9187,0.0096,{47777.1942;123.9594;5881.2877},{5536.4789;-1189.7901;47803.7341},{-0.2181;-0.0469;0.7989},{-0.1795;0.0148;-0.0844},{0.7699;0.7694;0.7711},{-0.003196883;-0.001445098;0.074629;-0.997205197},1.2933,17,8,4,1,0.0,-19.31100087,27.0,67.955947876,2.30795288086
SW_OPER_MAGA_LR_1B,2014-09-30 02:39:40,0,74.4113164,130.7850906,6831475.73,48076.0034,-0.5935,0.9155,0.015,{47644.8428;287.0205;6397.7912},{4998.192;-1042.0984;47801.4358},{-0.1837;-0.1362;0.701},{-0.1802;0.0148;-0.0816},{0.7698;0.7695;0.7706},{-0.003147615;-0.001478772;0.080521633;-0.996746794},1.2912,17,8,4,1,0.0,-19.3221137592,27.0,69.2121887207,2.30014324188
SW_OPER_MAGA_LR_1B,2014-09-30 02:40:00,0,75.6716922,131.5902302,6831375.36,47998.0549,-0.5858,0.8992,0.0103,{47494.4151;441.1498;6902.4709},{4467.9283;-905.5768;47778.4024},{-0.1898;-0.0575;0.73},{-0.1808;0.0147;-0.0788},{0.7699;0.7695;0.7708},{-0.003079334;-0.001515704;0.087548556;-0.996154341},1.43,17,8,4,1,0.0,-19.3332266484,27.0,70.4634780884,2.29184150696
SW_OPER_MAGA_LR_1B,2014-09-30 02:40:20,0,76.9281566,132.562637,6831282.3,47908.4766,-0.5757,0.8799,0.0137,{47326.8969;565.5393;7403.9651},{3940.5359;-800.7404;47736.8275},{-0.2407;-0.0254;0.94},{-0.1814;0.0148;-0.076},{0.77;0.7706;0.7719},{-0.003015878;-0.001564024;0.096029933;-0.995372649},1.1787,17,8,4,1,0.0,-19.3443395375,27.0,71.7098693848,2.28303527832
SW_OPER_MAGA_LR_1B,2014-09-30 02:40:40,0,78.1794552,133.7548685,6831196.66,47810.0247,-0.5814,0.887,0.0279,{47150.9533;858.237;7848.9725},{3432.2596;-523.5873;47681.2414},{-0.2442;-0.0805;0.9832},{-0.1818;0.0142;-0.0735},{0.7751;1.0704;0.8861},{-0.002963377;-0.001624814;0.106416496;-0.994315899},1.165,17,8,16,1,0.0,-19.3554524267,27.0,72.951461792,2.27370071411
SW_OPER_MAGA_LR_1B,2014-09-30 02:41:00,0,79.4237467,135.2435128,6831118.52,47705.2607,-0.563,0.8542,0.0112,{46970.3436;1035.296;8262.227},{2969.5981;-359.5676;47608.8396},{-0.2369;-0.081;0.9666},{-0.1821;0.0141;-0.0712},{0.8052;1.7161;1.3238},{-0.002896928;-0.001696799;0.119366838;-0.992844543},1.1833,17,8,16,1,0.0,-19.3665653159,27.0,74.188331604,2.2638092041
SW_OPER_MAGA_LR_1B,2014-09-30 02:41:20,0,80.6582231,137.1442176,6831047.95,47594.3038,-0.5555,0.837,0.0092,{46783.4234;1212.4967;8650.3297},{2524.6216;-195.4888;47524.4687},{-0.2311;-0.0628;0.9356},{-0.1824;0.0139;-0.0689},{0.7704;0.7803;0.791},{-0.002824365;-0.001777921;0.135865299;-0.990721698},1.1529,17,8,16,1,0.0,-19.3776782051,27.0,75.4206848145,2.25328731537
SW_OPER_MAGA_LR_1B,2014-09-30 02:41:40,0,81.8783994,139.6390228,6830985.03,47477.2546,-0.5486,0.8231,0.023,{46591.6594;1396.1224;9007.0504},{2098.8527;-24.6833;47428.3992},{-0.2288;-0.1342;0.9388},{-0.1826;0.0136;-0.0668},{0.7701;0.771;0.7724},{-0.002740962;-0.001874403;0.157454771;-0.987520617},1.1865,17,8,16,1,0.0,-19.3887910943,27.0,76.6486587524,2.2420501709
SW_OPER_MAGA_LR_1B,2014-09-30 02:42:00,0,83.0767019,143.0285793,6830929.81,47358.1658,-0.54,0.7988,0.0157,{46395.6157;1580.7984;9355.3374},{1668.5503;136.4544;47326.2267},{-0.2441;-0.1462;1.039},{-0.1827;0.0133;-0.0647},{0.77;0.77;0.7726},{-0.002620193;-0.001988901;0.186651405;-0.9824207},1.1974,17,8,16,1,0.0,-19.3999039835,27.0,77.8724975586,2.22994327545
SW_OPER_MAGA_LR_1B,2014-09-30 02:42:20,0,84.2394547,147.8365214,6830882.36,47241.2085,-0.527,0.7628,0.0382,{46202.7746;1707.3746;9690.3047},{1259.365;227.2696;47221.5614},{-0.2643;-0.0738;1.1213},{-0.1829;0.0132;-0.0627},{0.7701;0.7698;0.7732},{-0.002438202;-0.002128556;0.227761467;-0.973711579},1.3803,17,8,16,1,0.0,-19.4110168727,27.0,79.0924682617,2.21673965454
SW_OPER_MAGA_LR_1B,2014-09-30 02:42:40,0,85.3399606,155.0212227,6830842.7,47128.3866,-0.5046,0.7085,0.0095,{46015.3381;1872.5967;9997.9762},{840.9718;333.6419;47117.5014},{-0.2712;-0.0069;1.1615},{-0.183;0.013;-0.0608},{0.7701;0.7694;0.7734},{-0.002205823;-0.002302645;0.288398742;-0.95750509},1.4457,17,8,16,1,0.0,-19.4221297619,27.0,80.3088226318,2.20207595825
SW_OPER_MAGA_LR_1B,2014-09-30 02:43:00,0,86.3219037,166.3547277,6830810.89,47021.5536,-0.4759,0.644,0.0292,{45835.579;2019.4754;10288.2116},{420.3308;371.4101;47016.0744},{-0.2677;-0.0428;1.1618},{-0.1831;0.0128;-0.059},{0.77;0.7694;0.7734},{-0.001904567;-0.002535034;0.381614267;-0.924316232},1.1954,17,8,0,1,0.0,-19.4332426511,27.0,81.5219039917,2.18535900116
SW_OPER_MAGA_LR_1B,2014-09-30 02:43:20,0,87.0638074,-175.4308148,6830786.93,46921.8475,-0.4569,0.5913,0.0118,{45663.194;2172.0639;10565.0676},{-0.6373;279.8407;46918.946},{-0.2704;-0.0558;1.2113},{-0.1831;0.0125;-0.0573},{0.77;0.7694;0.7737},{-0.001432556;-0.002833223;0.523188841;-0.852210864},1.2484,17,8,0,1,0.0,-19.4443555403,27.0,82.7320098877,2.16558933258
SW_OPER_MAGA_LR_1B,2014-09-30 02:43:40,0,87.3552836,-149.6341075,6830770.85,46829.552,-0.4249,0.5133,0.0111,{45494.0731;2330.9151;10847.6011},{-295.6368;-61.0195;46826.5222},{-0.2748;-0.0975;1.2541},{-0.1832;0.0123;-0.0556},{0.7702;0.7705;0.7764},{-0.000711354;-0.00310786;0.700291375;-0.713850001},1.1934,17,8,0,1,0.0,-19.4554684295,27.0,83.9394836426,2.14093112946
SW_OPER_MAGA_LR_1B,2014-09-30 02:44:00,0,87.0591957,-123.8808427,6830762.65,46745.2004,-0.3833,0.4143,0.0333,{45335.4739;2483.9032;11111.1556},{-262.4537;-518.5361;46739.6511},{-0.2758;-0.1343;1.2859},{-0.1833;0.012;-0.0541},{0.7701;0.7696;0.7742},{5.6268e-05;-0.003199594;0.841823092;-0.539744052},1.2653,17,8,0,1,0.0,-19.4665813187,27.0,85.1446380615,2.10772132874
SW_OPER_MAGA_LR_1B,2014-09-30 02:44:20,0,86.3145324,-105.7336325,6830762.34,46668.272,-0.3729,0.3777,0.0194,{45180.5352;2640.9523;11379.3311},{-5.0229;-905.1482;46657.5315},{-0.2785;0.0268;1.2787},{-0.1834;0.0118;-0.0525},{0.7701;0.77;0.7743},{0.000621497;-0.003150224;0.916455802;-0.400123048},1.097,17,8,0,1,0.0,-19.4776942079,27.0,86.347694397,2.0574016571
SW_OPER_MAGA_LR_1B,2014-09-30 02:44:40,0,85.3312138,-94.4446073,6830769.9,46598.7619,-0.3324,0.2796,0.0439,{45033.2048;2760.607;11647.3076},{338.1669;-1168.1858;46581.018},{-0.2827;0.0346;1.311},{-0.1836;0.0117;-0.0509},{0.7701;0.7694;0.7747},{0.000985235;-0.003101139;0.951404259;-0.307927504},1.2441,17,8,0,1,0.0,-19.4888070971,27.0,87.5485153198,1.96465778351
